id,event_type,event_cause,status,latitude,longitude,corridor,zone,police_station,direction,start_datetime,hour_of_day,day_of_week,is_weekend,month,requires_road_closure,priority,severity_tier,veh_type,description,duration_to_close_min
FKID002939,unplanned,tree_fall,resolved,12.9391583,77.5800661,Non-corridor,Unknown,Basavanagudi,unknown,2024-03-07 08:38:27.649000+00:00,14,3,0,3,False,Low,Low,none,tree falling at [location] sir. no vehicle damaged sir. traffic one side moving sir..,2809.7633005666667
FKID002947,unplanned,vehicle_breakdown,closed,12.8976817,77.6347539,Hosur Road,Unknown,HSR Layout,unknown,2024-03-25 20:34:48.662000+00:00,2,1,0,3,False,High,High,others,vehicle off-road due technical issue sir towards electronic city on flyover near [location] palya,21.60461613333333
FKID002950,unplanned,vehicle_breakdown,closed,13.0294213,77.5393424,Tumkur Road,Unknown,Yeshwanthpura,unknown,2024-03-25 21:47:53.098000+00:00,3,1,0,3,False,High,High,private_car,"cmti towards gg palya, traffic no issue",18.087688816666667
FKID002959,unplanned,road_conditions,closed,13.0053494,77.6853525,Non-corridor,Unknown,K.R. Pura,unknown,2024-03-07 11:32:36.963000+00:00,17,3,0,3,False,Low,Low,none,iti bus stop sir,625.0678506666667
FKID002961,unplanned,water_logging,closed,13.0008955,77.6813134,ORR East 2,Unknown,K.R. Pura,unknown,2024-03-07 11:27:35.202000+00:00,16,3,0,3,False,High,High,none,lorry undarpass woter logging contact no [phone],9742.5049553
FKID002962,unplanned,vehicle_breakdown,closed,13.004658,77.7100041,Non-corridor,Unknown,K.R. Pura,unknown,2024-03-25 21:49:59.210000+00:00,3,1,0,3,False,Low,Low,others,vehicles starting issue,43.03527413333334
FKID002963,unplanned,vehicle_breakdown,closed,12.9756394,77.5874884,Non-corridor,Unknown,Halasuru Gate,unknown,2024-03-25 21:54:28.092000+00:00,3,1,0,3,False,Low,Low,bmtc_bus,wheel jam,79.89617193333333
FKID002972,unplanned,others,closed,13.0004162,77.6773609,ORR East 2,Unknown,Mahadevapura,unknown,2024-03-25 22:23:24.035000+00:00,3,1,0,3,False,High,High,none,starting problem,91.73039343333333
FKID002977,unplanned,vehicle_breakdown,closed,12.96612624,77.53547582,West of Chord Road,Unknown,Vijayanagara,unknown,2024-03-26 00:07:44.422000+00:00,5,1,0,3,False,High,High,others,marenahalli,26.33293743333333
FKID002982,unplanned,vehicle_breakdown,closed,12.9684536,77.7015652,ORR East 2,Unknown,HAL Old Airport,unknown,2024-03-26 02:38:08.692000+00:00,8,1,0,3,False,High,High,heavy_vehicle,due to diesel problem,21.892671399999998
FKID002986,unplanned,pot_holes,closed,12.9627818,77.6283423,Non-corridor,Unknown,Halasur,unknown,2024-03-26 00:23:50.487000+00:00,5,1,0,3,False,Low,Low,none,,4714.33184145
FKID002987,unplanned,construction,closed,12.9379245,77.7464862,Non-corridor,Unknown,Whitefield,unknown,2024-03-26 03:11:09.499000+00:00,8,1,0,3,False,Low,Low,none,varthu ps towards varthur kodi sir,2926.57525605
FKID002988,unplanned,vehicle_breakdown,closed,12.9162014,77.6326542,ORR East 1,Unknown,HSR Layout,unknown,2024-03-26 04:07:29.183000+00:00,9,1,0,3,False,High,High,bmtc_bus,,15.380214683333332
FKID002990,unplanned,vehicle_breakdown,closed,13.0193283,77.7087117,Non-corridor,Unknown,K.R. Pura,unknown,2024-03-26 03:34:06.446000+00:00,9,1,0,3,False,Low,Low,bmtc_bus,,24.384054283333334
FKID002991,unplanned,construction,closed,13.0041957,77.7569011,Non-corridor,Unknown,Mahadevapura,unknown,2024-03-26 04:39:18.421000+00:00,10,1,0,3,False,Low,Low,none,bwssb work slow moving traffic kadugodi flyover towards seegehalli,5149.374220950001
FKID002993,unplanned,water_logging,closed,12.9766207,77.5992578,Old Madras Road,Unknown,Cubbon Park,unknown,2024-03-26 04:35:51.261000+00:00,10,1,0,3,False,High,High,none,water logging att queens junction,34.37859473333333
FKID002994,unplanned,vehicle_breakdown,closed,12.9370382,77.6266992,IRR(Thanisandra road),Unknown,Adugodi,unknown,2024-03-26 04:24:41.419000+00:00,9,1,0,3,False,High,High,others,[person] to sony jn,19.590632416666665
FKID002995,unplanned,water_logging,closed,12.9766094,77.6017677,Old Madras Road,Unknown,Cubbon Park,unknown,2024-03-26 04:38:58.645000+00:00,10,1,0,3,False,High,High,none,,48.38724398333333
FKID002997,unplanned,water_logging,closed,13.010229,77.6980676,Non-corridor,Unknown,K.R. Pura,unknown,2024-03-26 04:41:29.516000+00:00,10,1,0,3,False,Low,Low,none,water logging at grt junction k r puram towards city,171.4411991
FKID002999,unplanned,water_logging,closed,13.0089596,77.5488656,West of Chord Road,Unknown,Malleshwaram,unknown,2024-03-26 04:50:51.053000+00:00,10,1,0,3,False,High,High,none,water logging,79.3147058
FKID003000,unplanned,water_logging,closed,12.9639847,77.581597,Mysore Road,Unknown,Halasuru Gate,unknown,2024-03-26 04:43:46.232000+00:00,10,1,0,3,True,High,High,none,sjp road sir,106.8736322
FKID003003,unplanned,water_logging,closed,12.9640463,77.5817789,Mysore Road,Unknown,Halasuru Gate,unknown,2024-03-26 04:45:01.257000+00:00,10,1,0,3,True,High,High,none,,77.6084918
FKID003004,unplanned,water_logging,closed,12.9931441,77.5958339,Non-corridor,Unknown,High ground,unknown,2024-03-26 04:42:47.931000+00:00,10,1,0,3,False,Low,Low,none,water loging,389.9546150833333
FKID003006,unplanned,water_logging,closed,12.967788,77.5745468,Mysore Road,Unknown,Chamarajpet,unknown,2024-03-26 04:48:15.987000+00:00,10,1,0,3,False,High,High,none,chickpet metro,25.367189333333332
FKID003008,unplanned,water_logging,closed,13.01464435,77.58385933,Bellary Road 1,Unknown,Sadashivanagar,unknown,2024-03-26 04:48:52.183000+00:00,10,1,0,3,False,High,High,none,water logging at stock 15 jn,38.08992445
FKID003011,unplanned,water_logging,closed,13.0034026,77.5839578,Bellary Road 1,Unknown,Sadashivanagar,unknown,2024-03-26 04:50:06.556000+00:00,10,1,0,3,False,High,High,none,waterlogging due to rain heavy rain,47.5818911
FKID003013,unplanned,tree_fall,closed,13.0089012,77.5489998,West of Chord Road,Unknown,Malleshwaram,unknown,2024-03-26 04:57:36.348000+00:00,10,1,0,3,False,High,High,none,🌳 tree fallen,72.68515286666667
FKID003014,unplanned,water_logging,closed,12.9987856,77.5839664,Bellary Road 1,Unknown,Sadashivanagar,unknown,2024-03-26 04:56:59.818000+00:00,10,1,0,3,False,High,High,none,rine,4022.929784933333
FKID003017,unplanned,water_logging,closed,12.9881078,77.5775497,Non-corridor,Unknown,Sheshadripuram,unknown,2024-03-26 05:00:36.512000+00:00,10,1,0,3,False,Low,Low,none,neharu towards s c road junction  sir,230.7993599
FKID003021,unplanned,water_logging,closed,12.9682004,77.5678526,Non-corridor,Unknown,Chamarajpet,unknown,2024-03-26 05:10:06.110000+00:00,10,1,0,3,False,Low,Low,none,water logging towards binnimill,24.846647383333334
FKID003022,unplanned,accident,closed,12.9619521,77.5123293,Non-corridor,Unknown,Jnanabharathi,unknown,2024-03-26 05:02:41.309000+00:00,10,1,0,3,False,Low,Low,none,ಮಳೆ ಬಿದ್ದ ಕಾರಣ ನಾಗರಬಾವಿ ಹೊರ ವರ್ತುಲ ರಸ್ತೆ ನಮ್ಮೂರು ತಿಂಡಿ ಮೇಲೆ lgv ವಾಹನ ಸ್ಕಿಡ್ ಆಗಿ ಮದ್ಯೆ  ಇರುವ ಡಿವೈಡರ್ಗೆ ಗುದ್ದಿ ಇರುತ್ತದೆ,42.8945817
FKID003023,unplanned,water_logging,closed,13.0064763,77.5789771,Non-corridor,Unknown,Sadashivanagar,unknown,2024-03-26 05:12:02.328000+00:00,10,1,0,3,False,Low,Low,none,,57.1615183
FKID003024,unplanned,water_logging,closed,12.9708832,77.6047263,Mysore Road,Unknown,Ashok Nagar,unknown,2024-03-26 05:30:28.720000+00:00,11,1,0,3,False,High,High,none,,324.67876015
FKID003025,unplanned,water_logging,closed,13.0240532,77.6431852,ORR North 1,Unknown,Banaswadi,unknown,2024-03-26 05:31:06.393000+00:00,11,1,0,3,False,High,High,none,[person] 80feet road,984.9738974833333
FKID003026,unplanned,water_logging,closed,13.0240615,77.6432044,ORR North 1,Unknown,Banaswadi,unknown,2024-03-26 05:18:59.663000+00:00,10,1,0,3,False,High,High,none,[person] 80feet road,997.1460983833333
FKID003030,unplanned,tree_fall,closed,13.022868,77.6396443,ORR North 1,Unknown,Banaswadi,unknown,2024-03-26 05:31:19.848000+00:00,11,1,0,3,False,High,High,none,tree fallen at 5th main road near 7plates hotel,191.90470683333334
FKID003035,unplanned,tree_fall,closed,12.9872808,77.5187908,Magadi Road,Unknown,Kamakshipalya,unknown,2024-03-26 05:33:04.122000+00:00,11,1,0,3,False,High,High,none,sumnahalli sir,9.963474483333332
FKID003036,unplanned,tree_fall,closed,13.00129,77.6188442,Airport New South Road,Unknown,Pulikeshinagar(F.Town),unknown,2024-03-26 05:34:20.233000+00:00,11,1,0,3,True,High,High,none,,18.271439616666665
FKID003037,unplanned,tree_fall,closed,13.0611979,77.5763089,Non-corridor,Unknown,Kodigehalli,unknown,2024-03-26 05:48:29.568000+00:00,11,1,0,3,True,Low,Low,none,,81.05660200000001
FKID003038,unplanned,water_logging,closed,13.0197254,77.5525224,Tumkur Road,Unknown,Yeshwanthpura,unknown,2024-03-26 05:31:20.069000+00:00,11,1,0,3,False,High,High,none,,1345.3929395666667
FKID003039,unplanned,tree_fall,closed,13.0045716,77.5607559,Non-corridor,Unknown,Malleshwaram,unknown,2024-03-26 05:52:51.002000+00:00,11,1,0,3,False,Low,Low,none,tree fall,4383.935256866666
FKID003042,unplanned,road_conditions,closed,13.0937436,77.5969989,Bellary Road 2,Unknown,Yelahanka,unknown,2024-03-26 05:33:55.614000+00:00,11,1,0,3,True,High,High,none,due to rain,58.722754933333334
FKID003047,unplanned,pot_holes,closed,13.0432139,77.5990018,ORR North 1,Unknown,Hebbala,unknown,2024-03-26 06:07:14.515000+00:00,11,1,0,3,False,High,High,none,,135.51806013333334
FKID003048,unplanned,water_logging,closed,13.040345,77.55721,Non-corridor,Unknown,Jalahalli,unknown,2024-03-26 06:01:25.783000+00:00,11,1,0,3,False,Low,Low,none,watter logging sir traffic no problem sir,2860.77638925
FKID003057,unplanned,vehicle_breakdown,closed,13.0199917,77.7093317,Non-corridor,Unknown,K.R. Pura,unknown,2024-03-26 06:36:21.487000+00:00,12,1,0,3,False,Low,Low,lcv,lgv vehicle brokedown traffic no problem [person] towards medahalli sir,6.703687566666667
FKID003061,unplanned,vehicle_breakdown,closed,13.0426282,77.6108847,ORR North 1,Unknown,Hebbala,unknown,2024-03-26 06:41:58.329000+00:00,12,1,0,3,False,High,High,bmtc_bus,,100.7026763
FKID003063,unplanned,vehicle_breakdown,closed,12.9900517,77.5048161,Magadi Road,Unknown,Kamakshipalya,unknown,2024-03-26 07:05:31.449000+00:00,12,1,0,3,False,High,High,bmtc_bus,vehicle starting problem at sunkadakatte bus stop out going side sir,46.057772066666665
FKID003066,unplanned,others,closed,12.9212016,77.5602316,ORR West 1,Unknown,Banashankari,unknown,2024-03-26 07:10:09.359000+00:00,12,1,0,3,False,High,High,none,bmtc bus offroad due to air pipe leak,36.40983923333333
FKID003067,unplanned,vehicle_breakdown,closed,12.9202917,77.6207772,Hosur Road,Unknown,Madiwala,unknown,2024-03-26 08:02:30.124000+00:00,13,1,0,3,False,High,High,private_bus,[person] near dargha towerds silk bord private bus off road sir traffic no problem sir,82.93424305
FKID003068,unplanned,vehicle_breakdown,closed,12.919537,77.542205,Non-corridor,Unknown,Banashankari,unknown,2024-03-26 08:12:50.932000+00:00,13,1,0,3,False,Low,Low,bmtc_bus,bus off-road sir,84.77698231666666
FKID003070,unplanned,water_logging,closed,13.04331,77.561475,ORR North 2,Unknown,Jalahalli,unknown,2024-03-26 07:11:35.133000+00:00,12,1,0,3,False,High,High,none,traffic no problem sir,2790.3985524
FKID003071,unplanned,vehicle_breakdown,closed,12.9630608,77.7023872,ORR East 2,Unknown,HAL Old Airport,unknown,2024-03-26 18:14:39.197000+00:00,23,1,0,3,False,High,High,lcv,[person] towards [location] service road vehicleoffroad d,25.358829383333333
FKID003072,unplanned,vehicle_breakdown,closed,12.9962958,77.6687511,ORR North 1,Unknown,Mahadevapura,unknown,2024-03-26 18:25:21.420000+00:00,23,1,0,3,False,High,High,heavy_vehicle,,124.40155733333333
FKID003073,unplanned,others,closed,13.0098341,77.5837043,Bellary Road 1,Unknown,Sadashivanagar,unknown,2024-03-26 20:15:39.268000+00:00,1,2,0,3,False,High,High,none,this vehicle off roaded due weal puncher,4837.147761283334
FKID003076,unplanned,vehicle_breakdown,closed,13.0267683,77.54354,Tumkur Road,Unknown,Yeshwanthpura,unknown,2024-03-26 21:16:15.740000+00:00,2,2,0,3,False,High,High,lcv,vehicle of road tumakuru road service road near mei junction outgoing traffic no problem,5.308476433333333
FKID003078,unplanned,water_logging,closed,12.9963473,77.5959367,Non-corridor,Unknown,R.T. Nagar,unknown,2024-03-26 21:25:56.492000+00:00,2,2,0,3,False,Low,Low,none,over flow water in drinage,230.06940948333335
FKID003079,unplanned,tree_fall,closed,13.0101364,77.5830106,Bellary Road 1,Unknown,Sadashivanagar,unknown,2024-03-26 20:33:12.874000+00:00,2,2,0,3,False,High,High,none,tree fall 9th main,115.15186836666666
FKID003080,unplanned,vehicle_breakdown,closed,12.9629289,77.5953757,Mysore Road,Unknown,Halasuru Gate,unknown,2024-03-26 20:59:31.854000+00:00,2,2,0,3,False,High,High,bmtc_bus,[location] towards [location],25.9249495
FKID003083,unplanned,vehicle_breakdown,closed,12.9288692,77.545287,ORR West 1,Unknown,Banashankari,unknown,2024-03-26 20:48:43.695000+00:00,2,2,0,3,False,High,High,bmtc_bus,traffic slowly moving,73.03041763333334
FKID003087,unplanned,tree_fall,closed,12.940721,77.5737328,Non-corridor,Unknown,Basavanagudi,unknown,2024-03-26 21:48:56.925000+00:00,3,2,0,3,True,Low,Low,none,tree fall [location] sir,173.99265736666666
FKID003092,unplanned,vehicle_breakdown,closed,12.9993363,77.5841717,Bellary Road 1,Unknown,Sadashivanagar,unknown,2024-03-26 23:04:31.291000+00:00,4,2,0,3,False,High,High,private_car,[person] bus stop  in coming side  starting problem,16.297705333333333
FKID003095,unplanned,vehicle_breakdown,closed,12.9662054,77.586928,Mysore Road,Unknown,Halasuru Gate,unknown,2024-03-26 23:52:20.512000+00:00,5,2,0,3,False,High,High,bmtc_bus,,6.283415033333333
FKID003096,unplanned,vehicle_breakdown,closed,12.9363838,77.5177104,Mysore Road,Unknown,Byatarayanapura,unknown,2024-03-26 23:55:39.238000+00:00,5,2,0,3,False,High,High,heavy_vehicle,starting problem,59.30142481666667
FKID003107,unplanned,vehicle_breakdown,closed,12.9726557,77.6987243,ORR East 2,Unknown,HAL Old Airport,unknown,2024-03-27 03:44:19.365000+00:00,9,2,0,3,False,High,High,taxi,selam bridge towards [person] one cab off road sir,33.80299288333333
FKID003108,unplanned,others,closed,13.0146323,77.5705952,Non-corridor,Unknown,Sadashivanagar,unknown,2024-03-27 02:11:55.635000+00:00,7,2,0,3,False,Low,Low,none,"tata tolto vehicle, clutch rod cut aagide. traffic moment slow ide sir..",88.10845821666666
FKID003109,unplanned,vehicle_breakdown,closed,12.9218972,77.6681657,ORR East 1,Unknown,Bellandur,unknown,2024-03-27 03:54:03.373000+00:00,9,2,0,3,False,High,High,bmtc_bus,microsoft to agar traffic slow moving sir,64.20612750000001
FKID003112,unplanned,vehicle_breakdown,closed,13.0066883,77.7572817,Non-corridor,Unknown,Mahadevapura,unknown,2024-03-27 04:54:47.250000+00:00,10,2,0,3,False,Low,Low,private_bus,school bus off-road at [location] palace hotel slow moving traffic belathur towards seegehalli,11.605493183333333
FKID003114,unplanned,vehicle_breakdown,closed,13.0144606,77.583683,Bellary Road 1,Unknown,Sadashivanagar,unknown,2024-03-27 05:11:50.118000+00:00,10,2,0,3,False,High,High,private_car,vehicle breakdown due to engine problem incoming ballary road taralabalu to cauvery mekri circle underpass,6.5536546666666675
FKID003117,unplanned,others,closed,12.974347,77.578087,Non-corridor,Unknown,Upparpet,unknown,2024-03-27 05:49:14.093000+00:00,11,2,0,3,False,Low,Low,none,[person] car puncture agide sir traffic movement normal ide sir,17.946091666666668
FKID003118,unplanned,vehicle_breakdown,closed,13.1211366,77.6100947,Bellary Road 2,Unknown,Yelahanka,unknown,2024-03-27 06:01:53.683000+00:00,11,2,0,3,False,High,High,others,[location] cross on flyover towords airport due to starting problem sir,21.91443695
FKID003131,unplanned,vehicle_breakdown,closed,13.0142433,77.6618833,ORR North 1,Unknown,Banaswadi,unknown,2024-03-27 18:49:12.452000+00:00,0,3,0,3,False,High,High,others,self accident,35.82966003333333
FKID003132,unplanned,vehicle_breakdown,closed,12.9966828,77.5848333,Bellary Road 1,Unknown,High ground,unknown,2024-03-27 19:33:35.791000+00:00,1,3,0,3,False,High,High,private_bus,"palace cross towards [location] middle private bus off-road,  no problem to traffic",23.154083816666667
FKID003134,unplanned,pot_holes,closed,12.9544642,77.7005552,Varthur Road,Unknown,HAL Old Airport,unknown,2024-03-27 20:01:01.314000+00:00,1,3,0,3,False,High,High,none,[person] towards [location] middle potholes sir,1484.1286093333333
FKID003138,unplanned,vehicle_breakdown,closed,12.9725013,77.6196495,Old Madras Road,Unknown,Halasur,unknown,2024-03-27 21:43:25.072000+00:00,3,3,0,3,False,High,High,others,ಡೀಸೆಲ್ ಖಾಲಿ ಆಗಿದೆ,13.457770483333332
FKID003141,unplanned,vehicle_breakdown,closed,12.9879573,77.5742432,Non-corridor,Unknown,Sheshadripuram,unknown,2024-03-27 21:59:05.974000+00:00,3,3,0,3,False,Low,Low,bmtc_bus,joint rod cut,51.76279426666667
FKID003148,unplanned,vehicle_breakdown,closed,12.9276054,77.6210679,IRR(Thanisandra road),Unknown,Adugodi,unknown,2024-03-28 01:22:36.518000+00:00,6,3,0,3,False,High,High,bmtc_bus,,18.787546516666666
FKID003150,unplanned,vehicle_breakdown,closed,12.9800149,77.602535,CBD 1,Unknown,Shivajinagar,unknown,2024-03-28 01:36:14.353000+00:00,7,3,0,3,False,High,High,private_car,"car is off road in technical issues, at lady [person] road sir",44.654022250000004
FKID003152,unplanned,vehicle_breakdown,closed,12.94095523,77.696044,ORR East 1,Unknown,HAL Old Airport,unknown,2024-03-28 03:11:56.693000+00:00,8,3,0,3,False,High,High,others,this school bus offloaded due starting problem call [phone],76.91394981666667
FKID003156,unplanned,vehicle_breakdown,closed,12.9622461,77.5939491,Non-corridor,Unknown,Halasuru Gate,unknown,2024-03-28 04:03:07.193000+00:00,9,3,0,3,False,Low,Low,lcv,"ದೇವಾಂಗ jn to shanti ನಗರ jn(mission road) near signal, this vehicle is break down due battery problem, it's need to clear this 10 to 15 minutes.",16.368508033333335
FKID003157,unplanned,vehicle_breakdown,closed,12.966984,77.5949181,Mysore Road,Unknown,Halasuru Gate,unknown,2024-03-28 03:38:37.164000+00:00,9,3,0,3,False,High,High,truck,truck offroad infant of itc gardenia hotel,17.55729665
FKID003161,unplanned,others,closed,12.9852301,77.5564059,Non-corridor,Unknown,Rajajinagar,unknown,2024-03-28 04:42:49.427000+00:00,10,3,0,3,True,Low,Low,none,tire problem,51.695509916666666
FKID003164,unplanned,vehicle_breakdown,closed,13.0454067,77.5565583,ORR North 2,Unknown,Jalahalli,unknown,2024-03-28 05:42:24.856000+00:00,11,3,0,3,False,High,High,bmtc_bus,traffic no problem,23.54380595
FKID003166,unplanned,vehicle_breakdown,closed,12.92194178,77.62088254,Hosur Road,Unknown,Madiwala,unknown,2024-03-28 06:18:15.958000+00:00,11,3,0,3,False,High,High,bmtc_bus,ಮಡಿವಾಳ ಮಾರ್ಕೆಟ್ ರೋಡ್ [location] ಬಿಎಂಟಿಸಿ ಬಸ್ ವೀಲ್ ಜಾಮ್ ಆಗಿ ಅಪ್ಲೋಡ್ ಆಗಿರುತ್ತದೆ ಸರ್,65.48031155
FKID003170,unplanned,vehicle_breakdown,closed,12.9316275,77.5802615,Non-corridor,Unknown,Jayanagara,unknown,2024-03-28 07:16:35.074000+00:00,12,3,0,3,False,Low,Low,bmtc_bus,,66.91385481666667
FKID003172,unplanned,others,closed,12.9458378,77.5953888,Non-corridor,Unknown,Wilson Garden,unknown,2024-03-28 07:54:10.726000+00:00,13,3,0,3,False,Low,Low,none,single light off. i complaint to [phone] adaptive sign number. before 50 minuts but still no update,9.63680495
